2008-09-01,1880.0
2008-09-02,1860.0
2008-09-03,1860.0
2008-09-04,1760.0
2008-09-05,1700.0
2008-09-08,1840.0
2008-09-09,1780.0
2008-09-10,1770.0
2008-09-11,1680.0
2008-09-12,1710.0
2008-09-16,1650.0
2008-09-17,1610.0
2008-09-18,1580.0
2008-09-19,1670.0
2008-09-22,1730.0
2008-09-24,1730.0
2008-09-25,1720.0
2008-09-26,1680.0
2008-09-29,1680.0
2008-09-30,1620.0
2008-10-01,1600.0
2008-10-02,1510.0
2008-10-03,1490.0
2008-10-06,1380.0
2008-10-07,1390.0
2008-10-08,1260.0
2008-10-09,1280.0
2008-10-10,1230.0
2008-10-14,1370.0
2008-10-15,1370.0
2008-10-16,1210.0
2008-10-17,1280.0
2008-10-20,1300.0
2008-10-21,1310.0
2008-10-22,1250.0
2008-10-23,1190.0
2008-10-24,1070.0
2008-10-27,980.0
2008-10-28,1040.0
2008-10-29,1110.0
2008-10-30,1170.0
2008-10-31,1170.0
2008-11-04,1210.0
2008-11-05,1350.0
2008-11-06,1280.0
2008-11-07,1270.0
2008-11-10,1320.0
2008-11-11,1310.0
2008-11-12,1280.0
2008-11-13,1170.0
2008-11-14,1180.0
2008-11-17,1210.0
2008-11-18,1190.0
2008-11-19,1160.0
2008-11-20,1120.0
2008-11-21,1140.0
2008-11-25,1140.0
2008-11-26,1140.0
2008-11-27,1120.0
2008-11-28,1120.0
2008-12-01,1110.0
2008-12-02,1070.0
2008-12-03,1070.0
2008-12-04,1070.0
2008-12-05,1040.0
2008-12-08,1060.0
2008-12-09,1090.0
2008-12-10,1110.0
2008-12-11,1120.0
2008-12-12,1080.0
2008-12-15,1090.0
2008-12-16,1100.0
2008-12-17,1070.0
2008-12-18,1070.0
2008-12-19,1090.0
2008-12-22,1100.0
2008-12-24,1070.0
2008-12-25,1090.0
2008-12-26,1090.0
2008-12-29,1100.0
2008-12-30,1130.0
2009-01-05,1200.0
2009-01-06,1260.0
2009-01-07,1270.0
2009-01-08,1220.0
2009-01-09,1210.0
2009-01-13,1130.0
2009-01-14,1150.0
2009-01-15,1110.0
2009-01-16,1140.0
2009-01-19,1110.0
2009-01-20,1110.0
2009-01-21,1090.0
2009-01-22,1080.0
2009-01-23,1080.0
2009-01-26,1060.0
2009-01-27,1100.0
2009-01-28,1090.0
2009-01-29,1070.0
2009-01-30,1060.0
2009-02-02,1020.0
2009-02-03,980.0
2009-02-04,960.0
2009-02-05,970.0
2009-02-06,990.0
2009-02-09,980.0
2009-02-10,960.0
2009-02-12,960.0
2009-02-13,920.0
2009-02-16,930.0
2009-02-17,900.0
2009-02-18,900.0
2009-02-19,900.0
2009-02-20,900.0
2009-02-23,880.0
2009-02-24,820.0
2009-02-25,850.0
2009-02-26,830.0
2009-02-27,830.0
2009-03-02,810.0
2009-03-03,820.0
2009-03-04,860.0
2009-03-05,920.0
2009-03-06,890.0
2009-03-09,840.0
2009-03-10,840.0
2009-03-11,880.0
2009-03-12,900.0
2009-03-13,950.0
2009-03-16,940.0
2009-03-17,960.0
2009-03-18,930.0
2009-03-19,930.0
2009-03-23,1040.0
2009-03-24,1100.0
2009-03-25,1100.0
2009-03-26,1110.0
2009-03-27,1130.0
2009-03-30,1080.0
2009-03-31,1120.0
2009-04-01,1170.0
