2008-09-01,3050.0
2008-09-02,3000.0
2008-09-03,3000.0
2008-09-04,2945.0
2008-09-05,2975.0
2008-09-08,3080.0
2008-09-09,3100.0
2008-09-10,3130.0
2008-09-11,3100.0
2008-09-12,3090.0
2008-09-16,2895.0
2008-09-17,2905.0
2008-09-18,2895.0
2008-09-19,2940.0
2008-09-22,2990.0
2008-09-24,2990.0
2008-09-25,2985.0
2008-09-26,2990.0
2008-09-29,2870.0
2008-09-30,2690.0
2008-10-01,2715.0
2008-10-02,2635.0
2008-10-03,2450.0
2008-10-06,2350.0
2008-10-07,2250.0
2008-10-08,2035.0
2008-10-09,2125.0
2008-10-10,1952.0
2008-10-14,2210.0
2008-10-15,2230.0
2008-10-16,1947.0
2008-10-17,2095.0
2008-10-20,2225.0
2008-10-21,2365.0
2008-10-22,2190.0
2008-10-23,2110.0
2008-10-24,1983.0
2008-10-27,1755.0
2008-10-28,1995.0
2008-10-29,2000.0
2008-10-30,2285.0
2008-10-31,2145.0
2008-11-04,2310.0
2008-11-05,2415.0
2008-11-06,2350.0
2008-11-07,2230.0
2008-11-10,2390.0
2008-11-11,2300.0
2008-11-12,2310.0
2008-11-13,2210.0
2008-11-14,2265.0
2008-11-17,2270.0
2008-11-18,2295.0
2008-11-19,2275.0
2008-11-20,2140.0
2008-11-21,2110.0
2008-11-25,2280.0
2008-11-26,2255.0
2008-11-27,2330.0
2008-11-28,2305.0
2008-12-01,2300.0
2008-12-02,2095.0
2008-12-03,2090.0
2008-12-04,2025.0
2008-12-05,2070.0
2008-12-08,2175.0
2008-12-09,2165.0
2008-12-10,2175.0
2008-12-11,2145.0
2008-12-12,2020.0
2008-12-15,2110.0
2008-12-16,2020.0
2008-12-17,2025.0
2008-12-18,1908.0
2008-12-19,1855.0
2008-12-22,1914.0
2008-12-24,1896.0
2008-12-25,1892.0
2008-12-26,1919.0
2008-12-29,1927.0
2008-12-30,1950.0
2009-01-05,2000.0
2009-01-06,2075.0
2009-01-07,2260.0
2009-01-08,2200.0
2009-01-09,2215.0
2009-01-13,2125.0
2009-01-14,2160.0
2009-01-15,2040.0
2009-01-16,2105.0
2009-01-19,2125.0
2009-01-20,2075.0
2009-01-21,2030.0
2009-01-22,2035.0
2009-01-23,1952.0
2009-01-26,1915.0
2009-01-27,2045.0
2009-01-28,2065.0
2009-01-29,2095.0
2009-01-30,2005.0
2009-02-02,1904.0
2009-02-03,1891.0
2009-02-04,1923.0
2009-02-05,1885.0
2009-02-06,1935.0
2009-02-09,1926.0
2009-02-10,1881.0
2009-02-12,1851.0
2009-02-13,1817.0
2009-02-16,1836.0
2009-02-17,1820.0
2009-02-18,1791.0
2009-02-19,1807.0
2009-02-20,1782.0
2009-02-23,1798.0
2009-02-24,1752.0
2009-02-25,1833.0
2009-02-26,1842.0
2009-02-27,1860.0
2009-03-02,1771.0
2009-03-03,1747.0
2009-03-04,1755.0
2009-03-05,1822.0
2009-03-06,1763.0
2009-03-09,1765.0
2009-03-10,1722.0
2009-03-11,1835.0
2009-03-12,1800.0
2009-03-13,1922.0
2009-03-16,1950.0
2009-03-17,2005.0
2009-03-18,2055.0
2009-03-19,2110.0
2009-03-23,2265.0
2009-03-24,2250.0
2009-03-25,2250.0
2009-03-26,2310.0
2009-03-27,2350.0
2009-03-30,2180.0
2009-03-31,2125.0
2009-04-01,2220.0
2009-04-02,2305.0
2009-04-03,2365.0
2009-04-06,2390.0
2009-04-07,2395.0
2009-04-08,2345.0
2009-04-09,2480.0
2009-04-10,2645.0
2009-04-13,2615.0
2009-04-14,2570.0
2009-04-15,2475.0
2009-04-16,2525.0
2009-04-17,2630.0
2009-04-20,2595.0
2009-04-21,2515.0
2009-04-22,2525.0
2009-04-23,2540.0
2009-04-24,2525.0
2009-04-27,2585.0
2009-04-28,2515.0
2009-04-30,2500.0
2009-05-01,2465.0
2009-05-07,2605.0
2009-05-08,2540.0
2009-05-11,2550.0
2009-05-12,2525.0
2009-05-13,2660.0
2009-05-14,2580.0
2009-05-15,2595.0
2009-05-18,2460.0
2009-05-19,2485.0
2009-05-20,2525.0
2009-05-21,2545.0
2009-05-22,2525.0
2009-05-25,2555.0
2009-05-26,2555.0
2009-05-27,2670.0
2009-05-28,2795.0
2009-05-29,2755.0
2009-06-01,2740.0
2009-06-02,2790.0
2009-06-03,2845.0
2009-06-04,2750.0
2009-06-05,2765.0
2009-06-08,2840.0
2009-06-09,2800.0
2009-06-10,2820.0
2009-06-11,2910.0
2009-06-12,2990.0
2009-06-15,2920.0
2009-06-16,2835.0
2009-06-17,2850.0
2009-06-18,2810.0
2009-06-19,2895.0
2009-06-22,2860.0
2009-06-23,2775.0
2009-06-24,2810.0
2009-06-25,2865.0
2009-06-26,2870.0
2009-06-29,2865.0
2009-06-30,3060.0
2009-07-01,3120.0
2009-07-02,3120.0
2009-07-03,3100.0
2009-07-06,3030.0
2009-07-07,3010.0
2009-07-08,2930.0
2009-07-09,2915.0
2009-07-10,2945.0
2009-07-13,2815.0
2009-07-14,2885.0
2009-07-15,2925.0
2009-07-16,2890.0
2009-07-17,2865.0
2009-07-21,2885.0
2009-07-22,2890.0
2009-07-23,2945.0
2009-07-24,2940.0
2009-07-27,2985.0
2009-07-28,3000.0
2009-07-29,3020.0
2009-07-30,3040.0
2009-07-31,3090.0
2009-08-03,2990.0
2009-08-04,2920.0
2009-08-05,2860.0
2009-08-06,2895.0
2009-08-07,2885.0
2009-08-10,2880.0
2009-08-11,2885.0
2009-08-12,2880.0
2009-08-13,2865.0
2009-08-14,2825.0
2009-08-17,2690.0
2009-08-18,2720.0
2009-08-19,2730.0
2009-08-20,2760.0
2009-08-21,2745.0
2009-08-24,2810.0
2009-08-25,2830.0
2009-08-26,2840.0
2009-08-27,2785.0
2009-08-28,2815.0
2009-08-31,2775.0
