2008-09-01,1893.0
2008-09-02,1790.0
2008-09-03,1660.0
2008-09-04,1563.0
2008-09-05,1560.0
2008-09-08,1699.0
2008-09-09,1561.0
2008-09-10,1531.0
2008-09-11,1533.0
2008-09-12,1617.0
2008-09-16,1429.0
2008-09-17,1399.0
2008-09-18,1358.0
2008-09-19,1551.0
2008-09-22,1644.0
2008-09-24,1612.0
2008-09-25,1498.0
2008-09-26,1423.0
2008-09-29,1304.0
2008-09-30,1278.0
2008-10-01,1352.0
2008-10-02,1250.0
2008-10-03,1200.0
2008-10-06,1114.0
2008-10-07,1118.0
2008-10-08,995.0
2008-10-09,1060.0
2008-10-10,1040.0
2008-10-14,1240.0
2008-10-15,1178.0
2008-10-16,978.0
2008-10-17,944.0
2008-10-20,999.0
2008-10-21,1074.0
2008-10-22,980.0
2008-10-23,940.0
2008-10-24,859.0
2008-10-27,762.0
2008-10-28,793.0
2008-10-29,835.0
2008-10-30,935.0
2008-10-31,926.0
2008-11-04,925.0
2008-11-05,1025.0
2008-11-06,1034.0
2008-11-07,943.0
2008-11-10,991.0
2008-11-11,973.0
2008-11-12,928.0
2008-11-13,859.0
2008-11-14,854.0
2008-11-17,824.0
2008-11-18,827.0
2008-11-19,773.0
2008-11-20,701.0
2008-11-21,753.0
2008-11-25,754.0
2008-11-26,725.0
2008-11-27,781.0
2008-11-28,846.0
2008-12-01,852.0
2008-12-02,768.0
2008-12-03,759.0
2008-12-04,708.0
2008-12-05,691.0
2008-12-08,738.0
2008-12-09,758.0
2008-12-10,796.0
2008-12-11,850.0
2008-12-12,803.0
2008-12-15,851.0
2008-12-16,834.0
2008-12-17,836.0
2008-12-18,840.0
2008-12-19,820.0
2008-12-22,824.0
2008-12-24,795.0
2008-12-25,825.0
2008-12-26,840.0
2008-12-29,875.0
2008-12-30,901.0
2009-01-05,978.0
2009-01-06,970.0
2009-01-07,1052.0
2009-01-08,992.0
2009-01-09,989.0
2009-01-13,902.0
2009-01-14,902.0
2009-01-15,875.0
2009-01-16,903.0
2009-01-19,922.0
2009-01-20,912.0
2009-01-21,888.0
2009-01-22,891.0
2009-01-23,888.0
2009-01-26,886.0
2009-01-27,942.0
2009-01-28,968.0
2009-01-29,980.0
2009-01-30,960.0
2009-02-02,984.0
2009-02-03,969.0
2009-02-04,995.0
